round_id,eval_reward_mean,eval_reward_max,eval_reward_min,num_rollout_workers,boost_score,hessian_eigen_ratio,rollback,rollback_count,duration,cost
21,178.58075090964104,224.09718547773866,133.06431634154345,1,0.0,0.7037281681550992,False,0,0.3793907165527344,0.011560383883817695
22,240.04682076881855,250.44952002664476,229.64412151099233,1,0.1553543694710437,1.2520716564794996,False,0,0.4183800220489502,0.012000819247769719
23,235.8291252804081,236.57418120846523,235.08406935235098,1,0.4676708529009601,2.3911311590462105,False,0,0.9284994602203369,0.012978265531386856
24,229.36517804595587,238.08376642543934,220.64658966647244,1,0.0,1.3509517705263283,False,0,0.5893697738647461,0.013598704551355336
25,255.38258950657828,290.50759358379486,220.2575854293617,1,0.0,1.2391602556294143,False,0,0.6605308055877686,0.014294055931509274
26,222.26145330726018,225.19532189247983,219.32758472204057,1,0.0,0.9409655401706377,False,0,0.5585794448852539,0.014882081477995268
27,229.30357549679752,235.31940175583975,223.28774923775526,1,0.0,0.5688831455471308,False,0,0.3837132453918457,0.015286022569779994
28,205.12088646528434,206.54337000637076,203.6984029241979,1,0.2902722796576132,1.5486515451057121,False,0,0.5516972541809082,0.01586680312365661
29,188.2097634096225,209.83347230563726,166.5860545136077,1,0.1576109984302989,1.3173847312869376,False,0,0.5533180236816406,0.016449289887599
30,239.62971176025238,274.0087666789467,205.25065684155805,1,0.08509313022836379,1.7039516205855834,False,0,0.6717324256896973,0.017156433393013325
31,190.4140487342474,233.10765220131475,147.72044526718005,1,0.0,1.2532057931239637,False,0,0.5724287033081055,0.017759038276113106
32,303.05510735961377,347.04936813736174,259.06084658186586,1,0.14081797051304423,2.007600135749944,False,0,0.6483328342437744,0.01844154865606331
33,207.862334581649,217.9127614330767,197.8119077302213,1,0.07436694275409622,1.8329472126060513,False,0,0.3966519832611084,0.018859110564861763
34,212.06369049211486,261.7763652730934,162.3510157111363,1,0.020254843938957198,2.0335707079821908,False,0,0.41475868225097656,0.019295733686288192
35,229.6001820648507,238.983052760573,220.21731136912842,1,0.0,1.746174181786079,False,0,0.9383590221405029,0.02028355928897857
36,230.07037907753036,271.5919001403297,188.54885801473102,1,0.0,0.7019129287810595,False,0,0.6658093929290771,0.02098446752274477
37,258.8367239118155,317.57971002020406,200.09373780342702,1,0.0,0.4166870513408701,False,0,0.6707098484039307,0.021690534544638637
38,292.5489502899675,313.98787386563106,271.11002671430396,1,0.19040373357825915,1.9198020527956359,False,0,0.6861693859100342,0.022412876069781214
39,292.64997187561823,352.2011457722268,233.0987979790096,1,0.03998758805538811,0.8112823210218444,False,0,0.6423711776733398,0.023089110518178815
40,214.60019162214542,248.23442427425846,180.96595897003235,1,0.13107525213129884,2.0223514201549055,False,0,0.646371603012085,0.02376955627853487
41,170.6138833476948,176.0788868142502,165.14887988113944,1,0.0,0.4876426219264956,False,0,0.36722731590270996,0.02415614236775739
42,281.0898426715248,335.8772632596782,226.30242208337148,1,0.0,0.44278654173107346,False,0,0.6286778450012207,0.024817961625081514
43,256.004695885123,330.25015116747636,181.7592406027696,1,0.12487901862914541,1.864747848322482,False,0,0.6361122131347656,0.02548760716105684
44,313.1489248021411,318.04021672064005,308.2576328836421,1,0.1063057533352028,1.6240344515633045,False,0,0.6536517143249512,0.02617571681143324
45,282.25055079640833,300.83954859176873,263.66155300104793,1,0.0,0.865817885825861,False,0,0.6214561462402344,0.02682993367056787
46,323.6757987867474,346.04220260206654,301.3093949714283,1,0.2632488192726336,3.87450663489458,False,0,0.6999807357788086,0.027566814625380943
47,235.07733656085165,261.6681434397476,208.4865296819557,1,0.04174772986956786,2.0020480151445805,False,0,0.5988378524780273,0.02819722084366244
48,302.06128648806794,323.80486623212175,280.3177067440142,1,0.0,0.564244577801489,False,0,0.6566076278686523,0.028888442231666884
49,363.70389422077506,385.55136305509114,341.8564253864589,1,0.010380959203926492,0.8789317920234478,False,0,0.6662378311157227,0.029589801489188338
50,316.04483591662427,328.1360145220688,303.9536573111797,1,0.20213358015966543,3.6041583101586316,False,0,0.6410629749298096,0.030264658771561977
